2026-04-08 22:41:18,643 DEBUG    asyncio  Using selector: EpollSelector
2026-04-08 22:43:45,432 INFO     djen_backup.backfill  {'tribunal': 'TRE-SC', 'date': '2026-02-22', 'status_code': 404, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:45.432021Z'}
2026-04-08 22:43:45,539 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SC/2026-02-21/D "HTTP/1.1 404 Not Found"
2026-04-08 22:43:45,541 INFO     djen_backup.backfill  {'tribunal': 'TRE-SC', 'date': '2026-02-21', 'status_code': 404, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:45.541597Z'}
2026-04-08 22:43:45,645 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SC/2026-02-20/D "HTTP/1.1 200 OK"
2026-04-08 22:43:45,646 INFO     djen_backup.backfill  {'tribunal': 'TRE-SC', 'date': '2026-02-20', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:45.646738Z'}
2026-04-08 22:43:45,748 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SC/2026-02-19/D "HTTP/1.1 200 OK"
2026-04-08 22:43:45,749 INFO     djen_backup.backfill  {'tribunal': 'TRE-SC', 'date': '2026-02-19', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:45.749685Z'}
2026-04-08 22:43:45,850 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SC/2026-02-18/D "HTTP/1.1 200 OK"
2026-04-08 22:43:45,892 INFO     djen_backup.backfill  {'tribunal': 'TRE-SC', 'date': '2026-02-18', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:45.892024Z'}
2026-04-08 22:43:45,998 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SC/2026-02-17/D "HTTP/1.1 200 OK"
2026-04-08 22:43:46,000 INFO     djen_backup.backfill  {'tribunal': 'TRE-SC', 'date': '2026-02-17', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:45.999989Z'}
2026-04-08 22:43:46,099 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SC/2026-02-16/D "HTTP/1.1 200 OK"
2026-04-08 22:43:46,101 INFO     djen_backup.backfill  {'tribunal': 'TRE-SC', 'date': '2026-02-16', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:46.101200Z'}
2026-04-08 22:43:46,198 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SC/2026-02-15/D "HTTP/1.1 404 Not Found"
2026-04-08 22:43:46,200 INFO     djen_backup.backfill  {'tribunal': 'TRE-SC', 'date': '2026-02-15', 'status_code': 404, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:46.200097Z'}
2026-04-08 22:43:46,298 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SC/2026-02-14/D "HTTP/1.1 404 Not Found"
2026-04-08 22:43:46,300 INFO     djen_backup.backfill  {'tribunal': 'TRE-SC', 'date': '2026-02-14', 'status_code': 404, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:46.300171Z'}
2026-04-08 22:43:46,401 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SC/2026-02-13/D "HTTP/1.1 200 OK"
2026-04-08 22:43:46,402 INFO     djen_backup.backfill  {'tribunal': 'TRE-SC', 'date': '2026-02-13', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:46.402825Z'}
2026-04-08 22:43:46,502 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SC/2026-02-12/D "HTTP/1.1 200 OK"
2026-04-08 22:43:46,505 INFO     djen_backup.backfill  {'tribunal': 'TRE-SC', 'date': '2026-02-12', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:46.505067Z'}
2026-04-08 22:43:46,604 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SC/2026-02-11/D "HTTP/1.1 200 OK"
2026-04-08 22:43:46,607 INFO     djen_backup.backfill  {'tribunal': 'TRE-SC', 'date': '2026-02-11', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:46.607027Z'}
2026-04-08 22:43:46,708 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SC/2026-02-10/D "HTTP/1.1 200 OK"
2026-04-08 22:43:46,711 INFO     djen_backup.backfill  {'tribunal': 'TRE-SC', 'date': '2026-02-10', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:46.711096Z'}
2026-04-08 22:43:46,820 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SC/2026-02-09/D "HTTP/1.1 200 OK"
2026-04-08 22:43:46,823 INFO     djen_backup.backfill  {'tribunal': 'TRE-SC', 'date': '2026-02-09', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:46.823226Z'}
2026-04-08 22:43:46,925 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SC/2026-02-08/D "HTTP/1.1 404 Not Found"
2026-04-08 22:43:46,928 INFO     djen_backup.backfill  {'tribunal': 'TRE-SC', 'date': '2026-02-08', 'status_code': 404, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:46.928718Z'}
2026-04-08 22:43:47,031 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SC/2026-02-07/D "HTTP/1.1 404 Not Found"
2026-04-08 22:43:47,033 INFO     djen_backup.backfill  {'tribunal': 'TRE-SC', 'date': '2026-02-07', 'status_code': 404, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:47.033212Z'}
2026-04-08 22:43:47,138 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SC/2026-02-06/D "HTTP/1.1 200 OK"
2026-04-08 22:43:47,140 INFO     djen_backup.backfill  {'tribunal': 'TRE-SC', 'date': '2026-02-06', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:47.140516Z'}
2026-04-08 22:43:47,244 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SC/2026-02-05/D "HTTP/1.1 200 OK"
2026-04-08 22:43:47,245 INFO     djen_backup.backfill  {'tribunal': 'TRE-SC', 'date': '2026-02-05', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:47.245891Z'}
2026-04-08 22:43:47,361 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SC/2026-02-04/D "HTTP/1.1 200 OK"
2026-04-08 22:43:47,364 INFO     djen_backup.backfill  {'tribunal': 'TRE-SC', 'date': '2026-02-04', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:47.364178Z'}
2026-04-08 22:43:47,464 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SC/2026-02-03/D "HTTP/1.1 200 OK"
2026-04-08 22:43:47,465 INFO     djen_backup.backfill  {'tribunal': 'TRE-SC', 'date': '2026-02-03', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:47.465678Z'}
2026-04-08 22:43:47,568 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SC/2026-02-02/D "HTTP/1.1 200 OK"
2026-04-08 22:43:47,573 INFO     djen_backup.backfill  {'tribunal': 'TRE-SC', 'date': '2026-02-02', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:47.572965Z'}
2026-04-08 22:43:47,672 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SC/2026-02-01/D "HTTP/1.1 404 Not Found"
2026-04-08 22:43:47,678 INFO     djen_backup.backfill  {'tribunal': 'TRE-SC', 'date': '2026-02-01', 'status_code': 404, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:47.677983Z'}
2026-04-08 22:43:47,796 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SC/2026-01-31/D "HTTP/1.1 404 Not Found"
2026-04-08 22:43:47,798 INFO     djen_backup.backfill  {'tribunal': 'TRE-SC', 'date': '2026-01-31', 'status_code': 404, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:47.798081Z'}
2026-04-08 22:43:47,902 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SC/2026-01-30/D "HTTP/1.1 200 OK"
2026-04-08 22:43:47,905 INFO     djen_backup.backfill  {'tribunal': 'TRE-SC', 'date': '2026-01-30', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:47.904965Z'}
2026-04-08 22:43:48,011 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SC/2026-01-29/D "HTTP/1.1 200 OK"
2026-04-08 22:43:48,014 INFO     djen_backup.backfill  {'tribunal': 'TRE-SC', 'date': '2026-01-29', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:48.014844Z'}
2026-04-08 22:43:48,117 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SC/2026-01-28/D "HTTP/1.1 200 OK"
2026-04-08 22:43:48,120 INFO     djen_backup.backfill  {'tribunal': 'TRE-SC', 'date': '2026-01-28', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:48.120246Z'}
2026-04-08 22:43:48,229 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SC/2026-01-27/D "HTTP/1.1 200 OK"
2026-04-08 22:43:48,231 INFO     djen_backup.backfill  {'tribunal': 'TRE-SC', 'date': '2026-01-27', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:48.231919Z'}
2026-04-08 22:43:48,333 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SC/2026-01-26/D "HTTP/1.1 200 OK"
2026-04-08 22:43:48,336 INFO     djen_backup.backfill  {'tribunal': 'TRE-SC', 'date': '2026-01-26', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:48.336172Z'}
2026-04-08 22:43:48,437 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SC/2026-01-25/D "HTTP/1.1 404 Not Found"
2026-04-08 22:43:48,440 INFO     djen_backup.backfill  {'tribunal': 'TRE-SC', 'date': '2026-01-25', 'status_code': 404, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:48.440718Z'}
2026-04-08 22:43:48,548 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SC/2026-01-24/D "HTTP/1.1 404 Not Found"
2026-04-08 22:43:48,551 INFO     djen_backup.backfill  {'tribunal': 'TRE-SC', 'date': '2026-01-24', 'status_code': 404, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:48.551071Z'}
2026-04-08 22:43:48,656 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SC/2026-01-23/D "HTTP/1.1 200 OK"
2026-04-08 22:43:48,658 INFO     djen_backup.backfill  {'tribunal': 'TRE-SC', 'date': '2026-01-23', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:48.658935Z'}
2026-04-08 22:43:48,767 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SC/2026-01-22/D "HTTP/1.1 200 OK"
2026-04-08 22:43:48,770 INFO     djen_backup.backfill  {'tribunal': 'TRE-SC', 'date': '2026-01-22', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:48.770479Z'}
2026-04-08 22:43:48,877 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SC/2026-01-21/D "HTTP/1.1 200 OK"
2026-04-08 22:43:48,879 INFO     djen_backup.backfill  {'tribunal': 'TRE-SC', 'date': '2026-01-21', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:48.879557Z'}
2026-04-08 22:43:48,982 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SC/2026-01-20/D "HTTP/1.1 200 OK"
2026-04-08 22:43:48,984 INFO     djen_backup.backfill  {'tribunal': 'TRE-SC', 'date': '2026-01-20', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:48.984870Z'}
2026-04-08 22:43:49,094 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SC/2026-01-19/D "HTTP/1.1 200 OK"
2026-04-08 22:43:49,097 INFO     djen_backup.backfill  {'tribunal': 'TRE-SC', 'date': '2026-01-19', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:49.097791Z'}
2026-04-08 22:43:49,218 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SC/2026-01-18/D "HTTP/1.1 404 Not Found"
2026-04-08 22:43:49,221 INFO     djen_backup.backfill  {'tribunal': 'TRE-SC', 'date': '2026-01-18', 'status_code': 404, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:49.221618Z'}
2026-04-08 22:43:49,337 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SC/2026-01-17/D "HTTP/1.1 404 Not Found"
2026-04-08 22:43:49,341 INFO     djen_backup.backfill  {'tribunal': 'TRE-SC', 'date': '2026-01-17', 'status_code': 404, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:49.341516Z'}
2026-04-08 22:43:49,466 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SC/2026-01-16/D "HTTP/1.1 200 OK"
2026-04-08 22:43:49,471 INFO     djen_backup.backfill  {'tribunal': 'TRE-SC', 'date': '2026-01-16', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:49.470976Z'}
2026-04-08 22:43:49,598 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SC/2026-01-15/D "HTTP/1.1 200 OK"
2026-04-08 22:43:49,601 INFO     djen_backup.backfill  {'tribunal': 'TRE-SC', 'date': '2026-01-15', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:49.601360Z'}
2026-04-08 22:43:49,721 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SC/2026-01-14/D "HTTP/1.1 200 OK"
2026-04-08 22:43:49,724 INFO     djen_backup.backfill  {'tribunal': 'TRE-SC', 'date': '2026-01-14', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:49.723986Z'}
2026-04-08 22:43:49,838 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SC/2026-01-13/D "HTTP/1.1 200 OK"
2026-04-08 22:43:49,840 INFO     djen_backup.backfill  {'tribunal': 'TRE-SC', 'date': '2026-01-13', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:49.840138Z'}
2026-04-08 22:43:49,950 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SC/2026-01-12/D "HTTP/1.1 200 OK"
2026-04-08 22:43:49,951 INFO     djen_backup.backfill  {'tribunal': 'TRE-SC', 'date': '2026-01-12', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:49.951955Z'}
2026-04-08 22:43:50,057 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SC/2026-01-11/D "HTTP/1.1 404 Not Found"
2026-04-08 22:43:50,070 INFO     djen_backup.backfill  {'tribunal': 'TRE-SC', 'date': '2026-01-11', 'status_code': 404, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:50.070682Z'}
2026-04-08 22:43:50,195 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SC/2026-01-10/D "HTTP/1.1 404 Not Found"
2026-04-08 22:43:50,197 INFO     djen_backup.backfill  {'tribunal': 'TRE-SC', 'date': '2026-01-10', 'status_code': 404, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:50.197730Z'}
2026-04-08 22:43:50,300 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SC/2026-01-09/D "HTTP/1.1 200 OK"
2026-04-08 22:43:50,303 INFO     djen_backup.backfill  {'tribunal': 'TRE-SC', 'date': '2026-01-09', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:50.303041Z'}
2026-04-08 22:43:50,414 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SC/2026-01-08/D "HTTP/1.1 200 OK"
2026-04-08 22:43:50,416 INFO     djen_backup.backfill  {'tribunal': 'TRE-SC', 'date': '2026-01-08', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:50.416914Z'}
2026-04-08 22:43:50,517 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SC/2026-01-07/D "HTTP/1.1 200 OK"
2026-04-08 22:43:50,520 INFO     djen_backup.backfill  {'tribunal': 'TRE-SC', 'date': '2026-01-07', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:50.519942Z'}
2026-04-08 22:43:50,626 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SC/2026-01-06/D "HTTP/1.1 200 OK"
2026-04-08 22:43:50,628 INFO     djen_backup.backfill  {'tribunal': 'TRE-SC', 'date': '2026-01-06', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:50.628607Z'}
2026-04-08 22:43:50,734 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SC/2026-01-05/D "HTTP/1.1 200 OK"
2026-04-08 22:43:50,735 INFO     djen_backup.backfill  {'tribunal': 'TRE-SC', 'date': '2026-01-05', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:50.735771Z'}
2026-04-08 22:43:50,841 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SC/2026-01-04/D "HTTP/1.1 404 Not Found"
2026-04-08 22:43:50,842 INFO     djen_backup.backfill  {'tribunal': 'TRE-SC', 'date': '2026-01-04', 'status_code': 404, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:50.842712Z'}
2026-04-08 22:43:50,946 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SC/2026-01-03/D "HTTP/1.1 404 Not Found"
2026-04-08 22:43:50,948 INFO     djen_backup.backfill  {'tribunal': 'TRE-SC', 'date': '2026-01-03', 'status_code': 404, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:50.948770Z'}
2026-04-08 22:43:51,050 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SC/2026-01-02/D "HTTP/1.1 200 OK"
2026-04-08 22:43:51,052 INFO     djen_backup.backfill  {'tribunal': 'TRE-SC', 'date': '2026-01-02', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:51.052199Z'}
2026-04-08 22:43:51,157 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SC/2026-01-01/D "HTTP/1.1 200 OK"
2026-04-08 22:43:51,159 INFO     djen_backup.backfill  {'tribunal': 'TRE-SC', 'date': '2026-01-01', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:51.159124Z'}
2026-04-08 22:43:54,176 INFO     httpx  HTTP Request: GET https://archive.org/metadata/djen-tre-se-2026/files "HTTP/1.1 200 OK"
2026-04-08 22:43:54,178 INFO     djen_backup.backfill  {'tribunal': 'TRE-SE', 'year': 2026, 'gaps': 98, 'event': 'backfill_tribunal_year', 'level': 'info', 'timestamp': '2026-04-09T02:43:54.178908Z'}
2026-04-08 22:43:54,286 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SE/2026-04-08/D "HTTP/1.1 200 OK"
2026-04-08 22:43:54,288 INFO     djen_backup.backfill  {'tribunal': 'TRE-SE', 'date': '2026-04-08', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:54.288632Z'}
2026-04-08 22:43:54,403 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SE/2026-04-07/D "HTTP/1.1 200 OK"
2026-04-08 22:43:54,404 INFO     djen_backup.backfill  {'tribunal': 'TRE-SE', 'date': '2026-04-07', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:54.404834Z'}
2026-04-08 22:43:54,516 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SE/2026-04-06/D "HTTP/1.1 200 OK"
2026-04-08 22:43:54,526 INFO     djen_backup.backfill  {'tribunal': 'TRE-SE', 'date': '2026-04-06', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:54.526901Z'}
2026-04-08 22:43:54,639 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-SE/2026-04-05/D "HTTP/1.1 404 Not Found"
2026-04-08 22:43:54,640 INFO     djen_backup.backfill  {'tribunal': 'TRE-SE', 'date': '2026-04-05', 'status_code': 404, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:43:54.640765Z'}
